Name,City,Country Code,Days,Start,End
tex chick puertorrican restaurant houston,Houston,US,0,1100,1730
tex chick puertorrican restaurant houston,Houston,US,1,1100,1730
tex chick puertorrican restaurant houston,Houston,US,2,1100,1730
tex chick puertorrican restaurant houston,Houston,US,3,1100,1730
tex chick puertorrican restaurant houston,Houston,US,4,1100,1930
tex chick puertorrican restaurant houston,Houston,US,5,1100,1930
tex chick puertorrican restaurant houston,Houston,US,6,1100,1700
